id,value,context_factor_id,context_factor_value_id,thing_id,user_id,created_at,updated_at,id,title,description,type,image,indoorsLocation,display_title,active,id,title,display_title,active_in_training,active_in_prediction,id,title,display_title,description,context_factor_id,active_in_training,active_in_prediction
1661,0,10,40,58,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:30:45.873000","2019-10-14 21:30:45.873000",58,"stamps vending machine",,BCN_I,stamp-vending-machine.jpg,0,"Stamps Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
1680,1,10,40,10,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:31:56.515000","2019-10-14 21:31:56.515000",10,"vending machine with food",,BCN_I,vending-machine-with-food.jpg,1,"Vending Machine with Food",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
1704,0,10,40,67,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:33:40.376000","2019-10-14 21:33:40.377000",67,"photography piece in a museum",,BCN_I,art-photography.jpg,1,"Photography at a Museum",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
1712,0,10,40,28,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:34:08.912000","2019-10-14 21:34:08.912000",28,"bike sharing station",,BCN_I,bike-sharing-station.jpg,0,"Bike Sharing Station",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
1761,0,10,40,23,0f6159735a224d88a050864ae5a4bc51,"2019-10-14 21:42:38.085000","2019-10-14 21:42:38.085000",23,"smart home control unit","Mounted screen somewhere in your home.",BCN_I,smart-home-control-unit.jpg,1,"Smart Home Control Unit",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
1770,0,10,40,46,0f6159735a224d88a050864ae5a4bc51,"2019-10-14 21:42:57.626000","2019-10-14 21:42:57.626000",46,"electronics vending machine","Selling charging cables, computer mouses, phones, powerbanks, …",BCN_I,electronics-vending-machine.jpg,1,"Electronics Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
1792,0,10,40,69,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:47:58.503000","2019-10-14 21:47:58.503000",69,"art installation in a museum",,BCN_I,art-installation.jpg,1,"Art Installation at a Museum",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
1798,0,10,40,62,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:48:52.913000","2019-10-14 21:48:52.913000",62,"trade show booth","One out of multiple booths at a trade show.",BCN_I,trade-show-booth.jpg,1,"Trade Show Booth",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
1834,0,10,40,25,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:51:18.401000","2019-10-14 21:51:18.401000",25,"drinking fountain",,BCN_I,drinking-fountain.jpg,1,"Drinking Fountain",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
1890,0,10,40,24,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:55:11.738000","2019-10-14 21:55:11.738000",24,"public computer","Typically located in hotels, airports, …",BCN_I,public-computer.jpg,1,"Public Computer or Internet Terminal",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
1921,0,10,40,53,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:57:51.061000","2019-10-14 21:57:51.061000",53,"equipment vending machine","Selling various pieces of equipment, such as bike tubes.",BCN_I,equipment-vending-machine.jpg,0,"Equipment Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2010,-1,10,40,53,e09bad029ab347d0a0aa591f1e0d4728,"2019-10-15 16:13:24.777000","2019-10-15 16:13:24.777000",53,"equipment vending machine","Selling various pieces of equipment, such as bike tubes.",BCN_I,equipment-vending-machine.jpg,0,"Equipment Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2018,1,10,40,10,e09bad029ab347d0a0aa591f1e0d4728,"2019-10-15 16:14:55.965000","2019-10-15 16:14:55.965000",10,"vending machine with food",,BCN_I,vending-machine-with-food.jpg,1,"Vending Machine with Food",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2039,1,10,40,25,e09bad029ab347d0a0aa591f1e0d4728,"2019-10-15 16:16:53.300000","2019-10-15 16:16:53.300000",25,"drinking fountain",,BCN_I,drinking-fountain.jpg,1,"Drinking Fountain",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2057,-1,10,40,67,e09bad029ab347d0a0aa591f1e0d4728,"2019-10-15 16:20:35.189000","2019-10-15 16:20:35.189000",67,"photography piece in a museum",,BCN_I,art-photography.jpg,1,"Photography at a Museum",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2074,0,10,40,70,e09bad029ab347d0a0aa591f1e0d4728,"2019-10-15 16:23:43.028000","2019-10-15 16:23:43.028000",70,"parking ticket machine",,BCN_I,parking-ticket-machine.jpg,0,"Parking Ticket Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2082,-1,10,40,40,e09bad029ab347d0a0aa591f1e0d4728,"2019-10-15 16:24:49.965000","2019-10-15 16:24:49.965000",40,"bottle return machine",,BCN_I,bottle-return-machine.jpg,1,"Bottle Return Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2099,0,10,40,72,e09bad029ab347d0a0aa591f1e0d4728,"2019-10-15 16:26:56.600000","2019-10-15 16:26:56.600000",72,"toy vending machine",,BCN_I,toy-vending-machine.jpg,1,"Toy Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2129,-1,10,40,64,e09bad029ab347d0a0aa591f1e0d4728,"2019-10-15 16:32:54.461000","2019-10-15 16:32:54.461000",64,"multimedia device in a museum",,BCN_I,museum-multimedia.jpg,1,"Multimedia Device at a Museum",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2136,0,10,40,13,e09bad029ab347d0a0aa591f1e0d4728,"2019-10-15 16:33:44.970000","2019-10-15 16:33:44.971000",13,"photo booth",,BCN_I,photo-booth.jpg,1,"Photo Booth",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2157,1,10,40,10,39e583470a9645d8bd32a4ad6963835b,"2019-10-15 18:13:56.873000","2019-10-15 18:13:56.874000",10,"vending machine with food",,BCN_I,vending-machine-with-food.jpg,1,"Vending Machine with Food",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2185,-1,10,40,70,39e583470a9645d8bd32a4ad6963835b,"2019-10-15 18:15:40.660000","2019-10-15 18:15:40.660000",70,"parking ticket machine",,BCN_I,parking-ticket-machine.jpg,0,"Parking Ticket Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2188,0,10,40,15,7499357b35774b3aba7c99e582b8135d,"2019-10-15 18:15:50.247000","2019-10-15 18:15:50.247000",15,laundromat,"Public self-service laundry.",BCN_I,laundromat.jpg,1,Laundromat,1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2194,0,10,40,49,7499357b35774b3aba7c99e582b8135d,"2019-10-15 18:16:23.335000","2019-10-15 18:16:23.335000",49,"cigarette vending machine",,BCN_I,cigarette-vending-machine.jpg,0,"Cigarette Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2222,0,10,40,21,7499357b35774b3aba7c99e582b8135d,"2019-10-15 18:19:04.384000","2019-10-15 18:19:04.385000",21,"photo printer","Typically found in a supermarket, drugstore or similar.",BCN_I,photo-printer.jpg,1,"Photo Printing Station",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2240,1,10,40,10,7499357b35774b3aba7c99e582b8135d,"2019-10-15 18:21:14.444000","2019-10-15 18:21:14.444000",10,"vending machine with food",,BCN_I,vending-machine-with-food.jpg,1,"Vending Machine with Food",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2244,0,10,40,37,7499357b35774b3aba7c99e582b8135d,"2019-10-15 18:21:33.106000","2019-10-15 18:21:33.106000",37,"your own bike",,BCN_I,own-bike.jpg,0,"Your Own Bike",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2273,1,10,40,69,7499357b35774b3aba7c99e582b8135d,"2019-10-15 18:23:15.681000","2019-10-15 18:23:15.681000",69,"art installation in a museum",,BCN_I,art-installation.jpg,1,"Art Installation at a Museum",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2280,0,10,40,62,7499357b35774b3aba7c99e582b8135d,"2019-10-15 18:23:35.508000","2019-10-15 18:23:35.508000",62,"trade show booth","One out of multiple booths at a trade show.",BCN_I,trade-show-booth.jpg,1,"Trade Show Booth",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2286,0,10,40,64,7499357b35774b3aba7c99e582b8135d,"2019-10-15 18:24:24.156000","2019-10-15 18:24:24.156000",64,"multimedia device in a museum",,BCN_I,museum-multimedia.jpg,1,"Multimedia Device at a Museum",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2332,-1,10,40,22,56588921a12346df9961a8b9fe3afb89,"2019-10-15 18:40:53.512000","2019-10-15 18:40:53.512000",22,"food order machine in a restaurant","Primarily used in fast food restaurants.",BCN_I,food-order-machine-restaurant.jpg,1,"Order Kiosk in a Restaurant",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2346,-1,10,40,19,012a74c5c9194651b5491332fe5fc36e,"2019-10-15 18:43:07.278000","2019-10-15 18:43:07.278000",19,arcade,"Video games, pinball, air hockey, other coin-operated machines, …",BCN_I,arcade.jpg,1,Arcade,1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2360,0,10,40,37,56588921a12346df9961a8b9fe3afb89,"2019-10-15 18:43:31.180000","2019-10-15 18:43:31.180000",37,"your own bike",,BCN_I,own-bike.jpg,0,"Your Own Bike",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2378,0,10,40,72,56588921a12346df9961a8b9fe3afb89,"2019-10-15 18:46:02.409000","2019-10-15 18:46:02.409000",72,"toy vending machine",,BCN_I,toy-vending-machine.jpg,1,"Toy Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2384,0,10,40,24,56588921a12346df9961a8b9fe3afb89,"2019-10-15 18:46:27.054000","2019-10-15 18:46:27.054000",24,"public computer","Typically located in hotels, airports, …",BCN_I,public-computer.jpg,1,"Public Computer or Internet Terminal",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2410,0,10,40,18,56588921a12346df9961a8b9fe3afb89,"2019-10-15 18:49:10.608000","2019-10-15 18:49:10.608000",18,"phone charging station",,BCN_I,phone-charging-station.jpg,1,"Public Phone Charging Station",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2418,0,10,40,69,56588921a12346df9961a8b9fe3afb89,"2019-10-15 18:51:21.090000","2019-10-15 18:51:21.090000",69,"art installation in a museum",,BCN_I,art-installation.jpg,1,"Art Installation at a Museum",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2436,0,10,40,53,56588921a12346df9961a8b9fe3afb89,"2019-10-15 18:53:55.235000","2019-10-15 18:53:55.235000",53,"equipment vending machine","Selling various pieces of equipment, such as bike tubes.",BCN_I,equipment-vending-machine.jpg,0,"Equipment Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2454,0,10,40,66,56588921a12346df9961a8b9fe3afb89,"2019-10-15 18:56:24.490000","2019-10-15 18:56:24.490000",66,"sculptures in a museum",,BCN_I,art-sculpture.jpg,1,"Sculpture at a Museum",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2474,0,10,40,8,56588921a12346df9961a8b9fe3afb89,"2019-10-15 18:58:37.407000","2019-10-15 18:58:37.407000",8,"vending machine with drinks",,BCN_I,vending-machine-with-drinks.jpg,1,"Vending Machine with Drinks",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2489,1,10,40,8,c7147dcfbcdf428f819527549d90306a,"2019-10-15 19:26:15.339000","2019-10-15 19:26:15.339000",8,"vending machine with drinks",,BCN_I,vending-machine-with-drinks.jpg,1,"Vending Machine with Drinks",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2534,0,10,40,50,5e8ab0a54cdd4e64987f8a4e1e5365f6,"2019-10-15 22:28:58.663000","2019-10-15 22:28:58.663000",50,"milk vending machine","Selling fresh, unprocessed milk. Typically requires you to bring your own bottle.",BCN_I,milk-vending-machine.jpg,1,"Milk Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2554,0,10,40,46,5e8ab0a54cdd4e64987f8a4e1e5365f6,"2019-10-15 22:29:43.301000","2019-10-15 22:29:43.301000",46,"electronics vending machine","Selling charging cables, computer mouses, phones, powerbanks, …",BCN_I,electronics-vending-machine.jpg,1,"Electronics Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2575,0,10,40,69,5e8ab0a54cdd4e64987f8a4e1e5365f6,"2019-10-15 22:30:38.980000","2019-10-15 22:30:38.980000",69,"art installation in a museum",,BCN_I,art-installation.jpg,1,"Art Installation at a Museum",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2579,0,10,40,61,5e8ab0a54cdd4e64987f8a4e1e5365f6,"2019-10-15 22:30:52.103000","2019-10-15 22:30:52.103000",61,"gambling machine",,BCN_I,gambling-machine.jpg,1,"Gambling Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2600,0,10,40,37,98931e0f62854f40b4a79c675e556a03,"2019-10-16 06:38:28.766000","2019-10-16 06:38:28.766000",37,"your own bike",,BCN_I,own-bike.jpg,0,"Your Own Bike",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2602,0,10,40,24,98931e0f62854f40b4a79c675e556a03,"2019-10-16 06:39:00.255000","2019-10-16 06:39:00.255000",24,"public computer","Typically located in hotels, airports, …",BCN_I,public-computer.jpg,1,"Public Computer or Internet Terminal",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2607,1,10,40,1,98931e0f62854f40b4a79c675e556a03,"2019-10-16 06:39:23.123000","2019-10-16 06:39:23.123000",1,"public transport ticket machine",,BCN_I,public-transport-ticket-machine.jpg,1,"Public Transport Ticket Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2646,0,10,40,49,6d0c7159a5c84d108cf952dad81cda28,"2019-10-16 12:18:30.755000","2019-10-16 12:18:30.755000",49,"cigarette vending machine",,BCN_I,cigarette-vending-machine.jpg,0,"Cigarette Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2658,1,10,40,37,6d0c7159a5c84d108cf952dad81cda28,"2019-10-16 12:19:09.439000","2019-10-16 12:19:09.440000",37,"your own bike",,BCN_I,own-bike.jpg,0,"Your Own Bike",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2694,0,10,40,20,6d0c7159a5c84d108cf952dad81cda28,"2019-10-16 12:22:15.518000","2019-10-16 12:22:15.518000",20,"airport check-in kiosk",,BCN_I,airport-checkin-kiosk.jpg,1,"Airport Check-In Kiosk",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2727,0,10,40,19,c40c938b83464d25ad4c5aebab4cf470,"2019-10-16 17:14:32.271000","2019-10-16 17:14:32.271000",19,arcade,"Video games, pinball, air hockey, other coin-operated machines, …",BCN_I,arcade.jpg,1,Arcade,1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2745,1,10,40,6,c40c938b83464d25ad4c5aebab4cf470,"2019-10-16 17:17:04.923000","2019-10-16 17:17:04.923000",6,ATM,,BCN_I,atm.jpg,1,ATM/Cashpoint,1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2753,1,10,40,14,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-16 17:38:57.184000","2019-10-16 17:38:57.184000",14,"coffee machine",,BCN_I,coffee-machine.jpg,1,"Coffee Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2774,0,10,40,1,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-16 17:43:04.078000","2019-10-16 17:43:04.078000",1,"public transport ticket machine",,BCN_I,public-transport-ticket-machine.jpg,1,"Public Transport Ticket Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2805,0,10,40,61,561af6967383466a9838f517b2cb453c,"2019-10-16 17:51:43.630000","2019-10-16 17:51:43.630000",61,"gambling machine",,BCN_I,gambling-machine.jpg,1,"Gambling Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2810,-1,10,40,28,561af6967383466a9838f517b2cb453c,"2019-10-16 17:52:29.204000","2019-10-16 17:52:29.204000",28,"bike sharing station",,BCN_I,bike-sharing-station.jpg,0,"Bike Sharing Station",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2811,0,10,40,44,561af6967383466a9838f517b2cb453c,"2019-10-16 17:53:00.246000","2019-10-16 17:53:00.246000",44,"book vending machine",,BCN_I,book-vending-machine.jpg,1,"Book Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2828,0,10,40,70,11ff30ed7d8f4dab8b1dcd7450e7b507,"2019-10-17 18:57:18.335000","2019-10-17 18:57:18.335000",70,"parking ticket machine",,BCN_I,parking-ticket-machine.jpg,0,"Parking Ticket Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2853,-1,10,40,6,ea1f2ef371664b0abb590f0c3af4c67d,"2019-10-17 21:19:42.320000","2019-10-17 21:19:42.320000",6,ATM,,BCN_I,atm.jpg,1,ATM/Cashpoint,1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2870,0,10,40,12,a4526a986af64f918da23ef2f7bd783a,"2019-10-18 01:40:25.634000","2019-10-18 01:40:25.634000",12,printer,,BCN_I,printer.jpg,1,Printer,1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2887,0,10,40,50,6d0c7159a5c84d108cf952dad81cda28,"2019-10-18 18:03:35.869000","2019-10-18 18:03:35.869000",50,"milk vending machine","Selling fresh, unprocessed milk. Typically requires you to bring your own bottle.",BCN_I,milk-vending-machine.jpg,1,"Milk Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2912,-1,10,40,25,6d0c7159a5c84d108cf952dad81cda28,"2019-10-18 18:05:15.167000","2019-10-18 18:05:15.167000",25,"drinking fountain",,BCN_I,drinking-fountain.jpg,1,"Drinking Fountain",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2948,0,10,40,17,23d7cf13cedd48bb95764e25f1c38bd7,"2019-10-27 06:48:44.894000","2019-10-27 06:48:44.894000",17,"electric car charger",,BCN_I,electric-car-charger.jpg,0,"Charging Station for Electric Cars",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2966,0,10,40,69,55757d23700d4867a712ddc23204ff84,"2019-10-27 18:27:02.956000","2019-10-27 18:27:02.956000",69,"art installation in a museum",,BCN_I,art-installation.jpg,1,"Art Installation at a Museum",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
2979,1,10,40,67,55757d23700d4867a712ddc23204ff84,"2019-10-27 18:28:00.203000","2019-10-27 18:28:00.203000",67,"photography piece in a museum",,BCN_I,art-photography.jpg,1,"Photography at a Museum",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
3028,0,10,40,59,561af6967383466a9838f517b2cb453c,"2019-10-30 18:24:49.878000","2019-10-30 18:24:49.878000",59,"public wifi access point",,BCN_I,public-wifi.jpg,1,"Public WiFi Access Point",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
3039,0,10,40,64,561af6967383466a9838f517b2cb453c,"2019-10-30 18:26:59.248000","2019-10-30 18:26:59.248000",64,"multimedia device in a museum",,BCN_I,museum-multimedia.jpg,1,"Multimedia Device at a Museum",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
3058,0,10,40,46,561af6967383466a9838f517b2cb453c,"2019-10-30 18:35:09.440000","2019-10-30 18:35:09.440000",46,"electronics vending machine","Selling charging cables, computer mouses, phones, powerbanks, …",BCN_I,electronics-vending-machine.jpg,1,"Electronics Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
3062,-1,10,40,65,561af6967383466a9838f517b2cb453c,"2019-10-30 18:36:25.580000","2019-10-30 18:36:25.580000",65,"painting in a museum",,BCN_I,art-painting.jpg,1,"Painting at a Museum",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
3072,0,10,40,29,561af6967383466a9838f517b2cb453c,"2019-10-30 18:37:38.829000","2019-10-30 18:37:38.829000",29,"shared bike","Bike from a sharing provider, located outside a station.",BCN_I,sharing-bike.jpg,0,"Sharing Bike",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
3094,0,10,40,40,561af6967383466a9838f517b2cb453c,"2019-10-30 18:45:25.406000","2019-10-30 18:45:25.406000",40,"bottle return machine",,BCN_I,bottle-return-machine.jpg,1,"Bottle Return Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
3101,0,10,40,66,561af6967383466a9838f517b2cb453c,"2019-10-30 18:48:22.523000","2019-10-30 18:48:22.523000",66,"sculptures in a museum",,BCN_I,art-sculpture.jpg,1,"Sculpture at a Museum",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
3193,0,10,40,69,561af6967383466a9838f517b2cb453c,"2019-10-30 19:03:34.762000","2019-10-30 19:03:34.762000",69,"art installation in a museum",,BCN_I,art-installation.jpg,1,"Art Installation at a Museum",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
3205,0,10,40,24,561af6967383466a9838f517b2cb453c,"2019-10-30 19:04:24.706000","2019-10-30 19:04:24.706000",24,"public computer","Typically located in hotels, airports, …",BCN_I,public-computer.jpg,1,"Public Computer or Internet Terminal",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
3209,0,10,40,58,561af6967383466a9838f517b2cb453c,"2019-10-30 19:05:16.245000","2019-10-30 19:05:16.245000",58,"stamps vending machine",,BCN_I,stamp-vending-machine.jpg,0,"Stamps Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
3223,1,10,40,23,e292bc7bbf30442ea7c0af055748863c,"2019-11-02 11:25:38.985000","2019-11-02 11:25:38.985000",23,"smart home control unit","Mounted screen somewhere in your home.",BCN_I,smart-home-control-unit.jpg,1,"Smart Home Control Unit",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
3238,1,10,40,50,e292bc7bbf30442ea7c0af055748863c,"2019-11-02 11:26:17.825000","2019-11-02 11:26:17.825000",50,"milk vending machine","Selling fresh, unprocessed milk. Typically requires you to bring your own bottle.",BCN_I,milk-vending-machine.jpg,1,"Milk Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
